3746.00000,0.03290
3745.00000,0.03295
3744.00000,0.03307
3743.00000,0.03318
3742.00000,0.03323
3741.00000,0.03320
3740.00000,0.03316
3739.00000,0.03318
3738.00000,0.03330
3737.00000,0.03346
3736.00000,0.03353
3735.00000,0.03351
3734.00000,0.03345
3733.00000,0.03342
3732.00000,0.03341
3731.00000,0.03343
3730.00000,0.03350
3729.00000,0.03360
3728.00000,0.03374
3727.00000,0.03391
3726.00000,0.03411
3725.00000,0.03431
3724.00000,0.03448
3723.00000,0.03464
3722.00000,0.03479
3721.00000,0.03493
3720.00000,0.03503
3719.00000,0.03508
3718.00000,0.03510
3717.00000,0.03511
3716.00000,0.03512
3715.00000,0.03513
3714.00000,0.03511
3713.00000,0.03510
3712.00000,0.03512
3711.00000,0.03518
3710.00000,0.03526
3709.00000,0.03536
3708.00000,0.03549
3707.00000,0.03568
3706.00000,0.03592
3705.00000,0.03618
3704.00000,0.03644
3703.00000,0.03667
3702.00000,0.03688
3701.00000,0.03706
3700.00000,0.03723
3699.00000,0.03737
3698.00000,0.03750
3697.00000,0.03763
3696.00000,0.03776
3695.00000,0.03794
3694.00000,0.03814
3693.00000,0.03833
3692.00000,0.03847
3691.00000,0.03857
3690.00000,0.03866
3689.00000,0.03877
3688.00000,0.03891
3687.00000,0.03909
3686.00000,0.03931
3685.00000,0.03956
3684.00000,0.03979
3683.00000,0.04002
3682.00000,0.04026
3681.00000,0.04051
3680.00000,0.04074
3679.00000,0.04086
3678.00000,0.04089
3677.00000,0.04089
3676.00000,0.04095
3675.00000,0.04109
3674.00000,0.04130
3673.00000,0.04151
3672.00000,0.04166
3671.00000,0.04182
3670.00000,0.04205
3669.00000,0.04238
3668.00000,0.04274
3667.00000,0.04304
3666.00000,0.04329
3665.00000,0.04355
3664.00000,0.04383
3663.00000,0.04413
3662.00000,0.04440
3661.00000,0.04463
3660.00000,0.04479
3659.00000,0.04488
3658.00000,0.04492
3657.00000,0.04493
3656.00000,0.04494
3655.00000,0.04497
3654.00000,0.04503
3653.00000,0.04510
3652.00000,0.04516
3651.00000,0.04521
3650.00000,0.04529
3649.00000,0.04540
3648.00000,0.04552
3647.00000,0.04566
3646.00000,0.04584
3645.00000,0.04606
3644.00000,0.04633
3643.00000,0.04663
3642.00000,0.04694
3641.00000,0.04723
3640.00000,0.04745
3639.00000,0.04761
3638.00000,0.04770
3637.00000,0.04772
3636.00000,0.04770
3635.00000,0.04768
3634.00000,0.04772
3633.00000,0.04780
3632.00000,0.04787
3631.00000,0.04791
3630.00000,0.04796
3629.00000,0.04806
3628.00000,0.04822
3627.00000,0.04842
3626.00000,0.04862
3625.00000,0.04884
3624.00000,0.04910
3623.00000,0.04941
3622.00000,0.04973
3621.00000,0.05000
3620.00000,0.05018
3619.00000,0.05033
3618.00000,0.05047
3617.00000,0.05059
3616.00000,0.05069
3615.00000,0.05079
3614.00000,0.05093
3613.00000,0.05113
3612.00000,0.05135
3611.00000,0.05156
3610.00000,0.05175
3609.00000,0.05195
3608.00000,0.05219
3607.00000,0.05246
3606.00000,0.05275
3605.00000,0.05302
3604.00000,0.05327
3603.00000,0.05351
3602.00000,0.05376
3601.00000,0.05399
3600.00000,0.05422
3599.00000,0.05444
3598.00000,0.05465
3597.00000,0.05485
3596.00000,0.05504
3595.00000,0.05522
3594.00000,0.05542
3593.00000,0.05563
3592.00000,0.05587
3591.00000,0.05611
3590.00000,0.05635
3589.00000,0.05659
3588.00000,0.05684
3587.00000,0.05711
3586.00000,0.05738
3585.00000,0.05764
3584.00000,0.05789
3583.00000,0.05813
3582.00000,0.05839
3581.00000,0.05865
3580.00000,0.05891
3579.00000,0.05916
3578.00000,0.05938
3577.00000,0.05958
3576.00000,0.05976
3575.00000,0.05991
3574.00000,0.06005
3573.00000,0.06019
3572.00000,0.06033
3571.00000,0.06048
3570.00000,0.06062
3569.00000,0.06076
3568.00000,0.06091
